name	mbid
Ace Hood	986ee464-cf8a-4e59-a71f-74756102067f
Aero Chord	830b25c0-3af1-46f2-8bac-0661e9a613a0
Blur	ba853904-ae25-4ebb-89d6-c44cfbd71bd2
Cedric Gervais	c9073012-4547-4a72-8963-738d9f8503cc
Cookie Monsta	28466217-e1ce-47d3-b0ea-7774dc4f3902
Cubicolor	4902b09a-8fd8-4413-941d-a5c9247aaa5b
Dustin O'Halloran	40c9866d-ae1b-4445-9542-bcc4d5ab9d9e
Emperor	fffb7cb6-e9cd-42d0-81d0-60e58f13c7e8
Fly Project	6886e4ad-a55b-4b1e-a9c4-98bad7a43473
J. Cole	875203e1-8e58-4b86-8dcb-7190faf411c5
Lorde	8e494408-8620-4c6a-82c2-c2ca4a1e4f12
Parov Stelar	fe1a873d-2000-4789-a895-4187fe756203
Rusko	ed962474-bb85-47f9-b108-073184f09bc8
Shakira	bf24ca37-25f4-4e34-9aec-460b94364cfc
Smooth	e2e54578-f1e8-4759-859e-480773e6fc1e
Sons Of Maria	8a5b6a67-a40c-47cc-8696-edaae8bb9b94
Afrojack	a3ee920f-4e7f-4993-8aca-4b8538cfaa4a
B.o.B	bb4d8640-fe09-4019-9068-2b22a086012c
Coleman Hawkins	5c8cb181-38fe-4300-8153-650b2ed0258f
Des McMahon	c95ef8c6-9ded-42a1-92f0-a00fb17b2280
Don Diablo	d873aeb7-8bbe-4f79-91b8-0bc11c7ae313
James Arthur	56f62fe8-d3a0-46e0-b5df-a64a8b4b4274
Ke$ha	fab34286-b8e1-4879-bce3-194e1358fbd2
Kontra K	6b25f301-8144-4e5b-80b9-0b23ce6dbab7
RÜFÜS	1cfa6ee5-1189-4ade-97db-8f20a6ba5c76
SDP	5e4d768d-ef8e-4082-a57d-e55534df7349
Syn Cole	74c8d750-b1b8-4d59-93b6-8916b60d9b06
Wolfgang Amadeus Mozart	ee3ec18b-2cc8-4541-801b-26d55b17bbde
Eptic	5afa8cdc-6cd5-426a-a265-7e0b5c5c5bb1
Hardwell	170d6637-36e0-49dd-a225-c4fd5b77a285
Meek Mill	31bcadcc-e1da-4cad-bec8-2f4f1d41b095
Mono & Nikitaman	fa2fab41-614a-4568-b31a-04a8f4bf3f5f
Papa Roach	c5eb9407-caeb-4303-b383-6929aa94021c
Prinz Pi	8e4e1dff-978a-482f-8d18-30d7998dd209
Vulfpeck	7d0e8067-10b9-4069-95dc-1110a0fbb877
2Pac	382f1005-e9ab-4684-afd4-0bdae4ee37f2
Avenged Sevenfold	24e1b53c-3085-4581-8472-0b0088d2508c
Cali Swag District	b26ddbb6-a066-4b1c-be18-aed6ef6cba9b
Die Orsons	be68f579-9d85-4fd7-a6ab-de5304d22c8e
DJ RUSLAN	325e8457-3be9-47fb-9fb7-53f34de65a71
Fat Joe	c967edde-0449-4c25-bcfb-7e85d11c5307
Filterheadz	874fb180-fa08-43b5-b90e-f687e2e6980c
Gentleman	8de4a831-7c25-4d34-90cf-254de0c36e49
Headhunterz	79dbc936-adf2-4a29-8e01-c1fbe5613b0a
My Nu Leng	9c3580ee-efa3-4643-aafa-a0f0b29fe47d
Rhodes	bf335c02-1961-42d2-936b-585be08a7bf8
ScHoolboy Q	bce6d667-cde8-485e-b078-c0a05adea36d
Scorpions	c3cceeed-3332-4cf0-8c4c-bbde425147b6
T.I.	f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62
Taylor Swift	20244d07-534f-4eff-b4d4-930878889970
Train	e273f427-3287-472d-84fe-1a9f2f91e5e2
Wale	e34e41f2-f480-45d3-8190-a3ce5ab34fab
2 Chainz	dff0d392-4cd5-4052-9fbb-f485df3891e5
Adventure Club	b9696d80-70c9-4c3d-be9d-8a525b125d23
Alltag	527c9671-3285-4876-bb0f-107fa2b8f57d
Balkan Beat Box	aaaca27e-cbb4-42d8-91be-57e902120817
Black Sun Empire	76a2eaff-b6ad-483a-a427-d3a2aa3c4f8f
Kygo	ba0e7638-0cd6-4ff4-8987-c3e224d22c23
Gorillaz	e21857d5-3256-4547-afb3-4b6ded592596
Felix Jaehn	930448f9-a67a-402f-bc73-2bf6b279afaa
Robin Schulz	163218c2-9e0f-4d2d-aecb-ebbdef6aab70
Lost Frequencies	ea7260de-e1b1-43f1-bb11-f78274a36308
Major Lazer	75be165a-ad83-4d12-bd28-f589a15c479f
Delta Heavy	be166079-6f21-4d0d-af2a-9f55c4b34455
Noisia	ec22a32b-acab-432e-a88c-ffe6ae68fa16
MØ	3ab2ee23-1c2f-458c-9c8c-ca4844729120
The Weeknd	c8b03190-306c-4120-bb0b-6f2ebfc06ea9
Zomboy	c764f48c-8ed7-46aa-8d1e-b1df6ec0f2ef
Machine Gun Kelly	f6af669a-56ea-448a-a044-de76181ada33
The Chainsmokers	91a81925-92f9-4fc9-b897-93cf01226282
Flume	35fd8d42-b4a6-4414-9827-8766bd0daa3c
Tyga	ce09ea31-3d4a-4487-a797-e315175457a0
DC Breaks	6b477dd3-5133-40cb-a830-ba461bc88ff9
Audio	f6bf05a4-1846-4f32-92cf-9281f8c1f284
Ed Sheeran	b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
Jason Derülo	6de0f914-3e60-4418-be3b-42e0feb6eb4d
Ludovico Einaudi	fa34b363-79df-434f-a5b8-be4e6898543f
TC	b884774e-564b-4971-a565-e63407a51027
Chris Brown	c234fa42-e6a6-443e-937e-2f4b073538a3
Nicky Jam	c458e9dc-e0d5-45ea-9e83-f9d0395f030d
Snakehips	c4a4daeb-f664-4063-b3a0-bc2757807a87
Figure	cf017885-abc6-4a08-9b65-9ff6fc9cd0ec
AJR	2eb55bd9-cfbf-44fd-a5da-92dd825284c7
Bassnectar	5d7c4cfc-29e7-4c83-8893-ae02679fc9f4
Muzzy	6cfdec30-4730-4513-bfb4-5db3ff566900
Arctic Monkeys	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a
Drake	b49b81cc-d5b7-4bdd-aadb-385df8de69a6
Eminem	b95ce3ff-3d05-4e87-9e01-c97b66af13d4
The Prodigy	4a4ee089-93b1-4470-af9a-6ff575d32704
Excision	733c6e6f-0306-403e-9243-82b16a4f82d8
Galantis	a7229e38-bab7-48c1-9f35-9b4c49738b0f
MisterWives	5b6bac92-9b60-4e96-ac13-935bb6941b96
20syl	02628cd8-ca14-4545-a0b4-96020b54692b
Coldplay	cc197bad-dc9c-440d-a5b5-d52ba2e14234
Indy	11cef4cf-7985-4106-b916-99b3ac4a3f0d
Virtual Riot	33db34de-5419-4d4c-a45b-3dfd6b7d8a72
Kendrick Lamar	381086ea-f511-4aba-bdf9-71c753dc5077
Phace	f43f6c18-2ac0-45c9-ad2e-cacc06f25187
The Upbeats	de8682f7-73ca-4e47-b994-a04aaad63298
Flux Pavilion	3ce513c5-bdd4-492c-a875-07e0f3e1993b
Vince Staples	78e854b8-9713-4ff2-9218-6b3784893bff
Dodge & Fuski	b73f644b-9e6c-4d0c-839d-45df4998a9ff
R3hab	eb0fbe2c-6eb7-40bc-900b-3e056c158125
Vice	d45a2413-1789-4adc-931d-e2fda77dbf27
French Montana	45dc5f07-6609-4760-a933-8c9e0f858d05
James Hersey	fdd67e7a-8cf1-4bca-93b4-b5ddf1fea41c
Kodaline	74aab3b7-93a5-473c-a729-f975234c58b6
Pegboard Nerds	c729681b-c5c1-4509-a6d1-f916c51aefd7
ZHU	eca0569c-877e-4d72-a280-90581c2adfd5
Sabrina Carpenter	1882fe91-cdd9-49c9-9956-8e06a3810bd4
Disclosure	ae65c507-d9a0-4d42-9a6c-2b1f82158b9f
Skrillex	ae002c5d-aac6-490b-a39a-30aa9e2edf2b
Claire	b8d204cb-a191-46c8-baaa-182344575604
Dimension	e9a583d6-754c-43d1-9462-0a73562bd717
G-Eazy	db48610c-6d8f-4d10-90ca-c4d14bb1a8b1
Maluma	e8979f75-9110-4df8-ac70-898898d080d1
OneRepublic	c33c2065-b1c3-4406-b066-d33a9e2ea71a
Mob Tactics	0870fea4-e8be-49c1-bb23-b997aae2cfe4
Omi	86587db1-a845-4e7c-ba3e-281f98fd3a54
Yandel	3d291f48-a8be-4113-baad-c73618a7897d
Aura	e9e48250-6448-47bb-b840-183bcdadd4c1
Big Sean	942a9807-9c1a-4a0e-a285-1fde2c5be9d1
Falco	dcd95aa4-f3ff-492d-a621-8518ada0f58b
Friction	e82e71d3-c420-4be3-964f-585bf09b3038
Barely Alive	3a0719ac-28d4-4202-8362-fe76acc2f6a6
Calvin Harris	8dd98bdc-80ec-4e93-8509-2f46bafc09a7
Maroon 5	0ab49580-c84f-44d4-875f-d83760ea2cfe
Martin Solveig	06db73fd-57e2-4a6f-bcd3-699fb7bb7af4
Roberto Cacciapaglia	1ed8f1a1-168c-4cc5-9dab-ddc797054362
Wilkinson	c9fa114f-8426-4286-a289-9f16c8e092b5
A$AP Rocky	25b7b584-d952-4662-a8b9-dd8cdfbfeb64
Metrik	2744b622-aaaf-467a-8641-d0deffbe43ac
Pendulum	f2fc6ece-5615-4d2c-9cb3-8c5d51a839ea
Hermitude	3b8e479e-c3c9-4500-8a8f-394c290afde4
Kanye West	164f0d73-1234-4e2c-8743-d77bf2191051
Olly Murs	0b108024-ccb5-468f-b2e9-77ed4f5615c6
Trailerpark	7a9cb3d2-ffee-4c60-89ba-06e5c85ca18f
Alma	d19fec97-a8c5-403a-a0a5-18785fa8c15c
Black Tiger Sex Machine	8a672f30-4ed6-4fb4-9b8a-4f28e1d1be1c
DJ Khaled	081a2d60-9791-4e05-a075-f1890355eeee
Cosculluela	2deb0058-8571-4f57-8470-1e63cdc9ef98
Moop Mama	1f73ba2e-c116-4c50-b1ff-a99bded21722
The Game	baec7ed1-32d7-482d-9455-33c403e61952
The Prototypes	b047f834-e2cd-4f31-a324-fefbfc080c15
JP Cooper	be1f10dc-3b88-48e6-baa7-95aea6abf2f6
Steve Aoki	a39acc4a-985e-4173-a9ed-f325f2d3bc1c
Shawn Mendes	b7d92248-97e3-4450-8057-6fe06738f735
Bebe Rexha	db8fad3a-e131-47a1-8782-c2ee93708cdd
Camo & Krooked	83928527-eeb1-4625-98df-0cfbcc5c07ec
Marteria	58cc01f7-673c-4960-b913-4bc68118642a
Mr. Probz	9bb64b8f-d7a4-4fc0-954f-9c9e9d7b3bc3
Yiruma	841db5c8-7072-4b89-9bdb-0a0bd0e9d357
Apashe	ce0724ab-2d63-415b-bbb1-839f97bb771a
Imagine Dragons	012151a8-0f9a-44c9-997f-ebd68b5389f9
Nora En Pure	f81ace47-638d-4729-a155-1be48dc2fa48
Tom Walker	a962d133-092e-42b1-af1d-0546ff97ba07
Flo Rida	4593d49a-7f67-46ba-9ec0-126bd676286f
Kai Wachi	5cfd01c7-f308-4aa6-a489-36a43aeee525
Martin Garrix	3e1f2ee4-16be-4406-bf18-6173840cf2b1
Ali A$	896241ab-7f6b-4d40-903e-375cf89e8c42
Avicii	c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5
Jon Bellion	2bd8101a-11c3-42d5-a9bd-6a3b26445f7e
Sub Focus	8cf49f40-b8fe-4a63-b4ea-f922d6145bb4
Dej Loaf	7df31657-85eb-45cd-a651-f1cf94bc44b6
Moby	8970d868-0723-483b-a75b-51088913d3d4
Mt Eden	3c87654e-324a-4d9e-b774-03a5115cd3b6
Sage the Gemini	c211af3d-65e0-46a7-ac49-6c84837a0d16
Sia	2f548675-008d-4332-876c-108b0c7ab9c5
Years & Years	9f23b7c3-baa6-4e38-b1a9-5c38359ad982
DJ Fresh	c441cd7b-0bcb-43e8-8ad7-99a579e3c0c2
Hedegaard	dc230fc4-36b7-4842-b847-9f836dc5d1a0
Kelvin Jones	9a6ab473-9535-42f0-8655-ff23ebb4dd37
Kid Ink	60614320-9caf-4ae4-bded-7140672fdf8a
Loadstar	d7d3e885-15a1-4d53-943c-0ffca6628cbe
Michael Calfan	8a3f795d-2e3e-41de-8ea9-4ec56ff9f87a
Zara Larsson	134e6410-6954-45d1-bd4a-0f2d2ad5471d
12th Planet	d113f6b4-f01f-4632-9cd3-743cc299574e
blink-182	0743b15a-3c32-48c8-ad58-cb325350befa
Bruno Mars	afb680f2-b6eb-4cd7-a70b-a63b25c763d5
Camille Saint-Saëns	4137c070-15b2-4d00-a9f0-3517d02a9ba8
Emika	1d7693a1-9bab-4bca-9896-1824b784db37
Hybrid Minds	ceb88a0c-81ca-461a-82d2-ad7769447e15
Jack Garratt	fcba6ab6-4a51-4688-b90b-57d6eab55b46
Jetta	e9585162-f063-468e-920f-eb3322223310
Juicy J	c45d161f-83ce-4464-ba41-44202e6916d9
Kaiser Chiefs	90218af4-4d58-4821-8d41-2ee295ebbe21
Marsimoto	e64f6569-f723-4737-b2c3-9c72a1101842
Mélanie Laurent	91e0ea6c-d168-45d4-b22a-7a57c43c5926
Netsky	587fd8ec-2e9d-4ce6-8bc5-97d0a9334883
Pyotr Ilyich Tchaikovsky	9ddd7abc-9e1b-471d-8031-583bc6bc8be9
Yann Tiersen	12d432a3-feb0-49b1-a107-d20751880764
Andy Grammer	9e60ea29-9607-4f7d-aa96-2092ef41f0d3
Edvard Grieg	013c8e5b-d72a-4cd3-8dee-6c64d6125823
Franz Ferdinand	aa7a2827-f74b-473c-bd79-03d065835cf7
Johann Pachelbel	2251b277-2dfb-4cf1-83f3-27e29f902440
Ludwig van Beethoven	1f9df192-a621-4f54-8850-2c5373b7eac9
Matt Simons	e14eb176-68e9-434e-9a55-da2718c454d8
TroyBoi	1f04b3bf-61cb-4dbd-a35d-139fc0c76f2e
Diplo	a56bd8f9-8ef8-4d63-89a4-794ed1360dd2
Enrique Iglesias	35f866dc-c061-48ba-8157-cf2e0eac4857
Feed Me	c8eec78b-f3c5-4d59-a010-e709f7be4508
James Newton Howard	f6580b26-77f7-4a7b-8513-6db0476e8f21
Kasabian	69b39eab-6577-46a4-a9f5-817839092033
STS	1888a285-d2df-4cbd-be26-c38680291bad
The Rolling Stones	b071f9fa-14b0-4217-8e97-eb41da73f598
Alle Farben	18f9ced1-cab5-4852-b885-e7e98e7c5df1
Baauer	61a54a1e-3fa1-4ccc-bfc2-86c1a27e27de
Eddie Amador	9322c0b4-9b07-45f8-8314-4ff483b77456
Elin Bergman	73b7e54d-2203-4710-8f81-7477fec127b4
Eros Ramazzotti	3ab7295a-54ac-40e8-b1b2-3d110a143550
Esbjörn Svensson Trio	cfa7c6b1-bbb3-4f9a-a636-cbfafb9b4bcf
Eurythmics	b4d32cff-f19e-455f-86c4-f347d824ca61
Fard	cab7f105-dcb4-4e41-ad6d-3eadc21887ff
Fat Sushi	8ef1cf2d-ffc3-4e5d-8427-14748d1fb477
Fear Factory	c17f08f4-2542-46fb-97f3-3202d60c225a
Forest Swords	98400193-5390-4720-b29e-65593037256c
Forever the Sickest Kids	5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9
Franz Lehár	8efca5f7-663e-4a2e-a2f0-9fd1e563a801
Freddie Hubbard	59ae7a1a-f454-435b-8a5a-e327e692bb5a
From Now On	54e7be82-b4ae-466e-bd4a-612f422e9f96
Fugees	ea321799-9b1d-4e74-a074-a5facf597d82
Funkin Matt	8a39e22a-9a2c-48fe-a769-918c8151f6b4
Fyfe	2848cb39-0a22-474e-9076-4b6c011aa6be
Gabriel Rios	de2fbc46-e06b-4ce0-9cfc-d590d7a04d5c
Gabrielle	d55fe7ec-3c7f-44e7-b9cc-b025c4351f70
Garmiani	4f808e47-c983-4f06-affb-757981fa2a87
Gary Smith	c270251e-9c23-4a34-b0c4-d0dbd2fd716d
Gemini	f79efaac-8f5a-458b-b278-fe2928f05f6a
Gerry Mulligan	68f19808-1f7b-46d4-bd1d-71aaf0f6b267
Gisbert zu Knyphausen	08291c80-d48a-4c3d-a6f8-4541f72f931a
Glen Campbell	57976431-1a5c-4968-a422-b92c5e9b0d4f
Goldroom	73d91e4c-88f7-4da5-8d18-06fbb4bfcca3
Gregor Tresher	c1b39cbb-0605-4a6f-bfc7-03b646f45ec2
Gucci Mane	36494952-f434-45d8-a958-8b4acdbcf8a8
Gui Boratto	f3e2ad21-900e-46a0-8597-2a3e457a7c27
Habstrakt	0288aeff-5cf1-48b6-8a5a-b8709f0c9ef7
HAIM	aef06569-098f-4218-a577-b413944d9493
Half Moon Run	b48e0b4e-587b-4fb4-9706-78dfd1a5ea92
Hansi Lang	e0332213-aa14-4fb4-bf15-a2638c8f3bda
Hatebreed	40b7efb7-1268-4a80-b354-600afdcbe9e2
Helene Fischer	167e1cd2-4a9e-4f34-bcda-2e0acf0a1797
High Highs	523fea33-ccf6-4a97-b3a5-5c4bc6d8c8ee
Hoboken	674809cd-5117-429b-ab19-8e6b868ab71f
Horrorshow	f5f246d4-37d2-4991-adb8-23eaffb8fe10
Hozier	b4691384-50c3-4afd-9988-51d3ec5db65d
Ida Corr	83185ddf-b036-4255-bc1f-114f4746202a
Incubus	e3e0abcd-7671-4482-a9d8-462f5acc9be5
Indian Wells	f8f4a99e-ee81-4878-86cf-225707850269
Jack Ü	8a40cfa4-e190-4133-a9af-e668c7d5f6f3
James Bay	6a997121-0919-482b-a91b-c6fe1b55a4b9
James Brown	84783313-2a3f-4f17-ab9a-425a5d527879
Jen Cloher	af428823-a2d7-4e31-9691-27614c59ad8e
Jeroen Van Veen	509249cd-a9ce-4e9e-b499-45be01bf1be1
Jerry Mcgill	b00a8132-5bde-4ea0-b69d-f9bbd9640212
Jimmy Scott	37868418-e2f2-4a1b-9517-165abac8b02b
Jimmy Wahlsteen	a969c248-bb87-4481-b5e8-504915471264
Joachim Pastor	d5e6dad5-b01b-4f4e-8642-ea79a69a6ebc
Johnny Jewel	5347379f-c2e6-4793-9b6b-1a4a0315cf2e
Jonny L	07bd5e28-8cb7-4efd-b811-a48dd2bb7dab
Jonny Lang	6a60adeb-c68a-4efd-b16f-04da75a866a5
Josef Salvat	0ee82c4c-f201-4281-b1da-c43c40d168ba
Joseíto Fernández	8587e577-cff6-40cd-b4ce-f57791d51456
José González	cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8
Justin Jay	20756c93-06b4-4b79-8250-081b57fe4cd7
Justin Quiles	e5fdb46c-eb73-4820-94ba-5dd5b35948cf
K Theory	e705fdbe-c9e8-4f24-b683-6f0f1b688be6
K.Flay	d1fc999f-6184-41a6-bcb1-7c59bf74a6e1
Kalipo	00e7509d-42b1-4f7e-9c78-ea8ae09471e4
Kap Slap	04f7e156-23e1-4337-83f5-abfbb93c243c
Karate Andi	30e29226-c603-486e-8a45-1d057ba7feaf
Karma	fb3a77e0-bd70-4aac-ad3d-1e37e3d97abf
Kasper Bjørke	04f3f525-ea30-475d-a0bf-462016828e09
Kay One	398626a4-606d-4481-8d63-176bad26ea4d
Kayef	399fc023-5b45-49ee-bbbc-c4e0b5c22f20
Kelly Clarkson	d339efbb-77b9-4147-ba9e-59f2f24550b2
Kiki	75fe6471-98c0-4c72-81b0-e22095bf9d7e
Kill Frenzy	bfc3559e-d83f-4908-bee1-553fb8c5c438
Kim Dotcom	ec277eb7-7766-416c-a367-d2a8db5956b3
Kollegah	38033d8c-9f77-4610-b861-e920bbd2e88d
Kraków Loves Adana	55b9627f-7167-4abf-84ca-0998fc62559b
Kölsch	556ee13f-1ef3-4cf0-a11e-1c71aff962d4
L Plus	37f7fcff-aa94-4a9c-9340-73d27d7353a7
Laid Back	a8fee308-c305-4ca1-8d30-28d150a8d5f7
Lamb of God	298909e4-ebcb-47b8-95e9-cc53b087fc65
LCD Soundsystem	2aaf7396-6ab8-40f3-9776-a41c42c8e26b
Lea	97b9da94-5a3b-4771-8f78-36aaab9fb01b
Lecrae	ffe54de6-5cee-4c0f-8329-f5946f9bc3ff
Led Zeppelin	d6e0e274-8e19-44ce-b5b2-52c12f8a674a
Leif Garrett	d2b49663-b280-499e-89d1-3e2522f031bb
Lenka	ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714
Lexy & K. Paul	d79b7948-2e69-4770-b8d7-e6bfa3332648
Limitless	29688ec2-2add-4aa1-8b56-d4583c96ffe6
Lissa	64216d24-cbb7-4404-866e-6411c3ab12f9
Lord Huron	51c76d97-0635-433c-b26d-66beb81657f8
Los Naranjos	28ce6aa0-7b63-4d89-aad5-d2db3b024e1b
LSB	edd4f120-735c-4e63-a7b9-b66aca234348
Luciano	b298ab55-7633-4015-a05c-0d333a8540e3
Lutricia McNeal	0092dc2a-38ca-4b01-94dd-5334bba14059
Macca	d3879dbe-a85c-42f2-9d84-6471ccd917a3
Maduk	eb01febc-e2ba-45ef-b873-2ccbef4b64cb
Manfred Mann	9c6d95f9-5101-49d9-ae1c-cff73b9e3317
Mantis	e0487ca5-34e5-4dc6-b6f3-b93aef8fd748
Mark Watson	3ec8a0dd-e8b6-4ec6-8505-aa674da08b7b
marsh	871501c5-0a49-443d-bfcb-076a1e56f689
Matthias Tanzmann	29a93a38-c443-4cb2-8b7e-7047197b360a
Matto	01286e8d-0baf-4e8d-af42-e4e5fbd3b13b
Max	e1de6594-d5f0-4d0b-9ac4-2a22c6666cde
Maya Jane Coles	9a6d2343-6595-4bf2-b3d0-efbbd7a8dfd0
Mayday Parade	39076047-fce8-44cc-a388-4f6baba4acb4
Men Without Hats	bcabb743-60ed-406b-94da-9bf82e032e58
Michael Mayer	d17801d0-4353-4725-8bf5-d0bbedc403a6
Mick Jenkins	64c4dfcc-ba2b-4036-ac01-1636ae15ebb8
Mike Taylor	fda5dea8-cc3b-4a6e-9e3b-020a437f164b
Mike Will Made-It	5a2071aa-0787-49fb-931c-fa85ba86e681
The Connells	daeea3e4-d2de-4ef4-a5c0-a90bf227c705
The M Machine	590131d9-8d4c-4b2d-987d-62ddd3e34aaf
The Monkees	b8549efe-f4fd-4dc0-8ef1-226e9c400233
The Others	f051b12c-43b0-42a1-83ae-9f8c7ca565ef
Thee Cool Cats	bab18346-6454-4514-ac43-e8aeeb59c234
Theodore	de431192-21f0-4b8a-8f1d-ad41a628ca6c
Tim Bendzko	ec17fe44-f590-4482-afe3-0a473f743fc0
Tobtok	13255415-44a8-4404-af22-81c0ab8ca851
Tom Cochrane	825a918f-09fa-40ee-9c27-b0921d48bdbb
Tom Petty	5ca3f318-d028-4151-ac73-78e2b2d6cdcc
Tony Brown	ead7c529-e3b7-4421-8b6f-73e6c3cf19d5
Toots and The Maytals	29730ee3-e1c7-4e28-9ccd-3a0e6b0e8103
Tristam	1849970f-0c71-4f80-89d3-0704797df50e
Tut Tut Child	d131b749-6c45-4427-bc00-89bc889d3005
Télépopmusik	265f242e-cf4e-4fbe-a3fe-43112387172f
UMEK	a03affe5-47af-48c4-9b8e-67654fa318ec
Van Halen	b665b768-0d83-4363-950c-31ed39317c15
Vandal	f4bd6762-58c4-4db9-b053-c4fecccb383a
Vicetone	cc91bb2e-7330-4f9e-ae04-4f78f49e3155
Vieja Trova Santiaguera	0b8a2d1f-7536-4087-8284-682f35913bdb
Vijay & Sofia Zlatko	b2127b29-2a3a-4a19-9ca6-2c0a0b6962b5
Vérité	d3618fd5-c062-467d-ad12-c89232134b4a
War	773b364d-7179-4499-8331-a3e3acdc3079
Wax Wreckaz	a03e153e-1cef-4648-a2d3-3bc9d1e8d990
Whiney	aff2bdbe-6fd6-43be-a6de-f1cc5cab8261
Whitney Houston	0307edfc-437c-4b48-8700-80680e66a228
YG	6b1cf581-17a9-42c3-927b-d1e2797b1695
YONAS	bcce5b0b-ef18-4929-abac-a0bbdb4097b6
Youngman	3a18c266-a6a3-4b5c-b251-2499cf0e87bc
Zes	34ec444c-938a-4928-88d1-95305482a467
4 The Cause	5681f2c8-2c78-464f-858e-2604838b16ec
A.A. Bondy	ec531e36-150b-439b-9dcd-a6a01c36f44f
Aaron Carter	4c0bb5bc-95ad-47de-99e3-fbb4fbc5f393
Aaron Smith	4caea77b-cfcf-4eba-8c97-6ca137474d98
Aeph	5e5038c3-ca7b-44e7-8341-72c3f572d3e6
Aer	cc54c3bf-ecb1-463d-953a-e5d1496f3c86
Afrob	3a99c1de-010b-4a93-a566-d5891c51914d
Alan Fitzpatrick	5fdbe54d-7a81-410b-b734-85de65dba41b
Alanis Morissette	4bdcee62-4902-4773-8cd1-e252e2e31225
Albita	a1b54eae-bd93-4f08-bb07-6a6aea855db4
Alex Guesta	02ee5826-4cd2-4e21-9835-8a11e3d74099
Alex Schulz	8481cc40-aea6-43fb-9c1a-458e2ad2a929
Alpha 9	73571b2f-1cc3-4b6b-b46c-6c48856e7c2f
Alyssa Reid	de5e2133-1553-43f5-987f-3bbd03dde1c1
Amtrac	348c486f-3d12-4361-8cc7-37b3c93f0aed
Andrea Oliva	b490a668-9b0d-4db6-88ca-a58501d8e72a
Anjulie	218a882d-9c11-49f7-b5a9-57025c0fde32
Arcade Fire	52074ba6-e495-4ef3-9bb4-0703888a9f68
Asdek	8936dcce-3cab-4934-b1c8-307ae1b9ddd6
Au5	3569c2ed-2315-40d9-b041-3c48dae1be43
Audio88	48ae0bbd-8ade-429e-b2e0-456e458663c2
Axwell	4539050e-e355-4c39-bdfa-e74cb67ce365
Azad	aa590735-2945-4b50-9b0d-1510f822c883
Babyshambles	8e1e03fe-ebbc-467a-b541-857144db10fb
Bernard Allison	15bbb97f-918f-4aac-bd78-cd9f007e1558
Betty Carter	ce407e9f-de68-4c8e-b966-43a1b3356191
Big Fish	357e059c-f88e-48ea-be4c-89044ee39577
Björk	87c5dedd-371d-4a53-9f7f-80522fb7f3cb
Blackstreet	d72d000b-b860-44f4-9ac1-5d82e3fff9a9
Blr	4bbe8125-dfc5-48f1-adc8-148b5db421c0
Bob Sinclar	f9ab44f1-7b19-4ecb-830c-403abcf36cd1
Boris Brejcha	ae0d1794-c9d3-4436-94fc-ceff6130da2c
Brillz	40814dec-9d40-4bf6-84db-f7c16cc3a187
Brokof	f0d2b72c-a794-4057-9429-827cf250d8af
Bugsy	dd79bea8-81a9-4550-b9b6-2cb2691049e7
Buku	a409e5e0-e270-441b-8710-f3d9af35bfa9
Cadenza	e3b07007-8fa4-4bc7-a485-5c36ba0f3091
Cause & Affect	c9d98a05-0c39-4cde-8f04-99b2ca2eb687
Celia Cruz	7b8e1188-9ca4-4aa5-8393-172de6fa04de
Celina González	99453e73-b21d-42dc-9abb-7fd34423df8f
Chace	27b2bf40-2a6c-4320-8341-aa7b370b6928
Charlie Feathers	2189f0ca-a063-4c33-8f48-1dd12c6ef6b6
Cheap Trick	9f870653-72b0-4c6d-8c59-439a95963e09
Chefket	9c565570-efcd-4bcc-a09e-e0306486cca7
Cherub	abf42fca-8c2e-4d55-9fc8-6b1fc65a80f1
Chucho Valdés	6999d571-cc1b-4426-8071-b3b266a0a5d1
Clozee	060fa1be-1db9-46ba-b06c-fb55e4eb895e
Club Cheval	5cf7e993-8256-442d-9528-1692f7477008
Coal Chamber	f3430779-bbec-437b-944d-1fbf45d2e786
Cold War Kids	0741b30d-e15b-4a8c-b2e5-8834a03d6116
Consoul Trainin	b6d309a5-ceab-4d50-8bb3-852746e3c7d6
Coucheron	1f2f1856-dc4f-4094-9749-2b2158d9dee4
Count Basie	0dbd6300-efdc-420b-857e-895e18fad317
Craig David	89e39f67-65cc-4f90-b145-b1b56c209f8a
Croquet Club	9e4f4b49-3244-4637-8821-c379a91ef691
Cuarteto Oriente	77553e53-2f2f-4cce-8598-eb646c1127fc
Culture Club	81435053-e1a2-48a4-adfd-e89f310c7b38
Dan Mangan	f9ef56de-ca37-441b-b1e9-49856e17748b
Danyiom	f9b4d71d-2d71-4806-92cc-8502a104be31
Dark Sky	85196917-8606-4996-a54b-f3e5ae0b070a
Darktek	0e54eb00-64d9-4d69-b6e3-c601f8da0648
Dave Darell	41e0ef0a-afc7-42b9-9c97-f9a8f0542b5b
Dave Van Ronk	c07a8ae5-3322-482f-9bfe-27448a2cf593
